level,touches_h1,last_touch,days_not_returned
3371.0,142,2025-08-26 14:00:00+00:00,356.7
3372.0,147,2025-08-26 14:00:00+00:00,356.7
3373.0,151,2025-08-26 14:00:00+00:00,356.7
3374.0,157,2025-08-27 11:00:00+00:00,355.8
3375.0,155,2025-08-27 12:00:00+00:00,355.8
3376.0,150,2025-08-27 13:00:00+00:00,355.8
3377.0,146,2025-08-27 14:00:00+00:00,355.7
3378.0,137,2025-08-27 14:00:00+00:00,355.7
3379.0,144,2025-08-27 14:00:00+00:00,355.7
3380.0,124,2025-08-27 14:00:00+00:00,355.7
3381.0,124,2025-08-27 14:00:00+00:00,355.7
3382.0,126,2025-08-27 14:00:00+00:00,355.7
3383.0,127,2025-08-27 14:00:00+00:00,355.7
3384.0,132,2025-08-27 14:00:00+00:00,355.7
3385.0,139,2025-08-28 02:00:00+00:00,355.2
3386.0,132,2025-08-28 02:00:00+00:00,355.2
3387.0,130,2025-08-28 02:00:00+00:00,355.2
3388.0,131,2025-08-28 05:00:00+00:00,355.1
3389.0,128,2025-08-28 06:00:00+00:00,355.1
3390.0,123,2025-08-28 06:00:00+00:00,355.1
3391.0,114,2025-08-28 06:00:00+00:00,355.1
3392.0,106,2025-08-28 06:00:00+00:00,355.1
3393.0,93,2025-08-28 06:00:00+00:00,355.1
3394.0,92,2025-08-28 10:00:00+00:00,354.9
3395.0,93,2025-08-28 13:00:00+00:00,354.8
3396.0,85,2025-08-28 13:00:00+00:00,354.8
3397.0,81,2025-08-28 13:00:00+00:00,354.8
3398.0,70,2025-08-28 13:00:00+00:00,354.8
3399.0,63,2025-08-28 13:00:00+00:00,354.8
3400.0,51,2025-08-28 13:00:00+00:00,354.8
3401.0,43,2025-08-28 13:00:00+00:00,354.8
3402.0,30,2025-08-28 13:00:00+00:00,354.8
3403.0,25,2025-08-28 13:00:00+00:00,354.8
3404.0,23,2025-08-28 13:00:00+00:00,354.8
3405.0,22,2025-08-29 11:00:00+00:00,353.8
3406.0,24,2025-08-29 11:00:00+00:00,353.8
3407.0,30,2025-08-29 12:00:00+00:00,353.8
3408.0,33,2025-08-29 12:00:00+00:00,353.8
3409.0,33,2025-08-29 12:00:00+00:00,353.8
3410.0,37,2025-08-29 12:00:00+00:00,353.8
3411.0,39,2025-08-29 12:00:00+00:00,353.8
3412.0,39,2025-08-29 12:00:00+00:00,353.8
3413.0,41,2025-08-29 12:00:00+00:00,353.8
3414.0,40,2025-08-29 13:00:00+00:00,353.8
3415.0,40,2025-08-29 13:00:00+00:00,353.8
3416.0,39,2025-08-29 13:00:00+00:00,353.8
3417.0,39,2025-08-29 13:00:00+00:00,353.8
3418.0,40,2025-08-29 13:00:00+00:00,353.8
3419.0,37,2025-08-29 13:00:00+00:00,353.8
3420.0,39,2025-08-29 13:00:00+00:00,353.8
3421.0,41,2025-08-29 13:00:00+00:00,353.8
3422.0,42,2025-08-29 13:00:00+00:00,353.8
3423.0,41,2025-08-29 13:00:00+00:00,353.8
3424.0,42,2025-08-29 13:00:00+00:00,353.8
3425.0,41,2025-08-29 13:00:00+00:00,353.8
3426.0,38,2025-08-29 13:00:00+00:00,353.8
3427.0,38,2025-08-29 13:00:00+00:00,353.8
3428.0,39,2025-08-29 13:00:00+00:00,353.8
3429.0,40,2025-08-29 14:00:00+00:00,353.7
3430.0,38,2025-08-29 14:00:00+00:00,353.7
3431.0,31,2025-08-29 14:00:00+00:00,353.7
3432.0,28,2025-08-29 14:00:00+00:00,353.7
3433.0,25,2025-08-29 14:00:00+00:00,353.7
3434.0,20,2025-08-29 14:00:00+00:00,353.7
3435.0,20,2025-08-29 14:00:00+00:00,353.7
3436.0,17,2025-08-29 14:00:00+00:00,353.7
3437.0,17,2025-08-29 14:00:00+00:00,353.7
3438.0,19,2025-09-01 01:00:00+00:00,351.3
3439.0,17,2025-09-01 01:00:00+00:00,351.3
3440.0,15,2025-09-01 01:00:00+00:00,351.3
3441.0,16,2025-09-01 01:00:00+00:00,351.3
3442.0,17,2025-09-01 01:00:00+00:00,351.3
3443.0,21,2025-09-01 01:00:00+00:00,351.3
3444.0,22,2025-09-01 01:00:00+00:00,351.3
3445.0,20,2025-09-01 01:00:00+00:00,351.3
3446.0,20,2025-09-01 01:00:00+00:00,351.3
3447.0,18,2025-09-01 01:00:00+00:00,351.3
3448.0,16,2025-09-01 01:00:00+00:00,351.3
3449.0,17,2025-09-01 01:00:00+00:00,351.3
3450.0,15,2025-09-01 01:00:00+00:00,351.3
3451.0,12,2025-09-01 01:00:00+00:00,351.3
3452.0,11,2025-09-01 01:00:00+00:00,351.3
3453.0,9,2025-09-01 01:00:00+00:00,351.3
3454.0,8,2025-09-01 01:00:00+00:00,351.3
3455.0,8,2025-09-01 01:00:00+00:00,351.3
3456.0,8,2025-09-01 02:00:00+00:00,351.2
3457.0,8,2025-09-01 02:00:00+00:00,351.2
3458.0,8,2025-09-01 02:00:00+00:00,351.2
3459.0,7,2025-09-01 02:00:00+00:00,351.2
3460.0,6,2025-09-01 02:00:00+00:00,351.2
3461.0,7,2025-09-01 02:00:00+00:00,351.2
3462.0,6,2025-09-01 02:00:00+00:00,351.2
3463.0,6,2025-09-01 02:00:00+00:00,351.2
3464.0,6,2025-09-01 02:00:00+00:00,351.2
3465.0,5,2025-09-01 02:00:00+00:00,351.2
3466.0,5,2025-09-01 02:00:00+00:00,351.2
3467.0,6,2025-09-01 10:00:00+00:00,350.9
3468.0,10,2025-09-01 12:00:00+00:00,350.8
3469.0,10,2025-09-01 13:00:00+00:00,350.8
3470.0,11,2025-09-01 13:00:00+00:00,350.8
3471.0,12,2025-09-02 08:00:00+00:00,350.0
3472.0,11,2025-09-02 08:00:00+00:00,350.0
3473.0,14,2025-09-02 08:00:00+00:00,350.0
3474.0,15,2025-09-02 08:00:00+00:00,350.0
3475.0,19,2025-09-02 12:00:00+00:00,349.8
3476.0,23,2025-09-02 12:00:00+00:00,349.8
3477.0,26,2025-09-02 12:00:00+00:00,349.8
3478.0,24,2025-09-02 12:00:00+00:00,349.8
3479.0,25,2025-09-02 13:00:00+00:00,349.8
3480.0,22,2025-09-02 13:00:00+00:00,349.8
3481.0,19,2025-09-02 13:00:00+00:00,349.8
3482.0,15,2025-09-02 13:00:00+00:00,349.8
3483.0,14,2025-09-02 13:00:00+00:00,349.8
3484.0,15,2025-09-02 13:00:00+00:00,349.8
3485.0,14,2025-09-02 13:00:00+00:00,349.8
3486.0,12,2025-09-02 13:00:00+00:00,349.8
3487.0,11,2025-09-02 13:00:00+00:00,349.8
3488.0,11,2025-09-02 13:00:00+00:00,349.8
3489.0,10,2025-09-02 14:00:00+00:00,349.7
3490.0,9,2025-09-02 14:00:00+00:00,349.7
3491.0,9,2025-09-02 14:00:00+00:00,349.7
3492.0,10,2025-09-02 14:00:00+00:00,349.7
3493.0,11,2025-09-02 14:00:00+00:00,349.7
3494.0,11,2025-09-02 14:00:00+00:00,349.7
3495.0,9,2025-09-02 14:00:00+00:00,349.7
3496.0,7,2025-09-02 14:00:00+00:00,349.7
3497.0,6,2025-09-02 14:00:00+00:00,349.7
3498.0,5,2025-09-02 14:00:00+00:00,349.7
3499.0,4,2025-09-02 14:00:00+00:00,349.7
3500.0,4,2025-09-02 14:00:00+00:00,349.7
3501.0,2,2025-09-02 14:00:00+00:00,349.7
3502.0,2,2025-09-02 14:00:00+00:00,349.7
3503.0,2,2025-09-02 14:00:00+00:00,349.7
3504.0,2,2025-09-02 14:00:00+00:00,349.7
3505.0,2,2025-09-02 14:00:00+00:00,349.7
3506.0,2,2025-09-02 14:00:00+00:00,349.7
3507.0,2,2025-09-02 14:00:00+00:00,349.7
3508.0,2,2025-09-02 14:00:00+00:00,349.7
3509.0,1,2025-09-02 14:00:00+00:00,349.7
3510.0,2,2025-09-02 15:00:00+00:00,349.7
3511.0,2,2025-09-02 15:00:00+00:00,349.7
3512.0,3,2025-09-04 03:00:00+00:00,348.2
3513.0,3,2025-09-04 03:00:00+00:00,348.2
3514.0,3,2025-09-04 03:00:00+00:00,348.2
3515.0,2,2025-09-04 03:00:00+00:00,348.2
3516.0,2,2025-09-04 03:00:00+00:00,348.2
3517.0,2,2025-09-04 03:00:00+00:00,348.2
3518.0,2,2025-09-04 03:00:00+00:00,348.2
3519.0,3,2025-09-04 03:00:00+00:00,348.2
3520.0,3,2025-09-04 03:00:00+00:00,348.2
3521.0,2,2025-09-04 03:00:00+00:00,348.2
3522.0,3,2025-09-04 03:00:00+00:00,348.2
3523.0,3,2025-09-04 03:00:00+00:00,348.2
3524.0,3,2025-09-04 03:00:00+00:00,348.2
3525.0,4,2025-09-04 06:00:00+00:00,348.1
3526.0,6,2025-09-04 06:00:00+00:00,348.1
3527.0,9,2025-09-04 06:00:00+00:00,348.1
3528.0,9,2025-09-04 06:00:00+00:00,348.1
3529.0,11,2025-09-04 06:00:00+00:00,348.1
3530.0,15,2025-09-04 06:00:00+00:00,348.1
3531.0,15,2025-09-04 06:00:00+00:00,348.1
3532.0,16,2025-09-04 06:00:00+00:00,348.1
3533.0,17,2025-09-04 07:00:00+00:00,348.0
3534.0,18,2025-09-04 07:00:00+00:00,348.0
3535.0,16,2025-09-04 07:00:00+00:00,348.0
3536.0,16,2025-09-04 14:00:00+00:00,347.7
3537.0,18,2025-09-04 14:00:00+00:00,347.7
3538.0,16,2025-09-04 14:00:00+00:00,347.7
3539.0,15,2025-09-04 14:00:00+00:00,347.7
3540.0,18,2025-09-04 22:00:00+00:00,347.4
3541.0,18,2025-09-04 23:00:00+00:00,347.3
3542.0,14,2025-09-04 23:00:00+00:00,347.3
3543.0,17,2025-09-04 23:00:00+00:00,347.3
3544.0,18,2025-09-04 23:00:00+00:00,347.3
3545.0,19,2025-09-05 08:00:00+00:00,347.0
3546.0,19,2025-09-05 09:00:00+00:00,346.9
3547.0,18,2025-09-05 09:00:00+00:00,346.9
3548.0,18,2025-09-05 11:00:00+00:00,346.8
3549.0,21,2025-09-05 12:00:00+00:00,346.8
3550.0,21,2025-09-05 12:00:00+00:00,346.8
3551.0,20,2025-09-05 12:00:00+00:00,346.8
3552.0,19,2025-09-05 12:00:00+00:00,346.8
3553.0,19,2025-09-05 12:00:00+00:00,346.8
3554.0,16,2025-09-05 12:00:00+00:00,346.8
3555.0,15,2025-09-05 12:00:00+00:00,346.8
3556.0,13,2025-09-05 12:00:00+00:00,346.8
3557.0,11,2025-09-05 12:00:00+00:00,346.8
3558.0,12,2025-09-05 12:00:00+00:00,346.8
3559.0,11,2025-09-05 12:00:00+00:00,346.8
3560.0,10,2025-09-05 12:00:00+00:00,346.8
3561.0,10,2025-09-05 12:00:00+00:00,346.8
3562.0,8,2025-09-05 12:00:00+00:00,346.8
3563.0,8,2025-09-05 12:00:00+00:00,346.8
3564.0,7,2025-09-05 12:00:00+00:00,346.8
3565.0,6,2025-09-05 12:00:00+00:00,346.8
3566.0,6,2025-09-05 12:00:00+00:00,346.8
3567.0,5,2025-09-05 12:00:00+00:00,346.8
3568.0,4,2025-09-05 12:00:00+00:00,346.8
3569.0,4,2025-09-05 12:00:00+00:00,346.8
3570.0,4,2025-09-05 12:00:00+00:00,346.8
3571.0,5,2025-09-05 12:00:00+00:00,346.8
3572.0,4,2025-09-05 12:00:00+00:00,346.8
3573.0,3,2025-09-05 12:00:00+00:00,346.8
3574.0,5,2025-09-05 14:00:00+00:00,346.7
3575.0,5,2025-09-05 14:00:00+00:00,346.7
3576.0,4,2025-09-05 14:00:00+00:00,346.7
3577.0,4,2025-09-05 14:00:00+00:00,346.7
3578.0,4,2025-09-05 14:00:00+00:00,346.7
3579.0,3,2025-09-05 14:00:00+00:00,346.7
3580.0,4,2025-09-08 04:00:00+00:00,344.1
3581.0,4,2025-09-08 04:00:00+00:00,344.1
3582.0,6,2025-09-08 05:00:00+00:00,344.1
3583.0,7,2025-09-08 05:00:00+00:00,344.1
3584.0,7,2025-09-08 05:00:00+00:00,344.1
3585.0,7,2025-09-08 05:00:00+00:00,344.1
3586.0,7,2025-09-08 05:00:00+00:00,344.1
3587.0,9,2025-09-08 05:00:00+00:00,344.1
3588.0,11,2025-09-08 05:00:00+00:00,344.1
3589.0,11,2025-09-08 05:00:00+00:00,344.1
3590.0,12,2025-09-08 06:00:00+00:00,344.1
3591.0,13,2025-09-08 06:00:00+00:00,344.1
3592.0,13,2025-09-08 06:00:00+00:00,344.1
3593.0,14,2025-09-08 06:00:00+00:00,344.1
3594.0,14,2025-09-08 06:00:00+00:00,344.1
3595.0,11,2025-09-08 06:00:00+00:00,344.1
3596.0,8,2025-09-08 06:00:00+00:00,344.1
3597.0,7,2025-09-08 07:00:00+00:00,344.0
3598.0,3,2025-09-08 07:00:00+00:00,344.0
3599.0,2,2025-09-08 07:00:00+00:00,344.0
3600.0,2,2025-09-08 07:00:00+00:00,344.0
3601.0,1,2025-09-08 07:00:00+00:00,344.0
3602.0,1,2025-09-08 07:00:00+00:00,344.0
3603.0,1,2025-09-08 07:00:00+00:00,344.0
3604.0,1,2025-09-08 07:00:00+00:00,344.0
3605.0,1,2025-09-08 07:00:00+00:00,344.0
3606.0,1,2025-09-08 07:00:00+00:00,344.0
3607.0,1,2025-09-08 07:00:00+00:00,344.0
3608.0,2,2025-09-08 08:00:00+00:00,344.0
3609.0,3,2025-09-08 09:00:00+00:00,343.9
3610.0,3,2025-09-08 09:00:00+00:00,343.9
3611.0,3,2025-09-08 09:00:00+00:00,343.9
3612.0,3,2025-09-08 09:00:00+00:00,343.9
3613.0,4,2025-09-08 11:00:00+00:00,343.8
3614.0,5,2025-09-11 12:00:00+00:00,340.8
3615.0,6,2025-09-11 12:00:00+00:00,340.8
3616.0,7,2025-09-11 12:00:00+00:00,340.8
3617.0,7,2025-09-11 12:00:00+00:00,340.8
3618.0,6,2025-09-11 12:00:00+00:00,340.8
3619.0,7,2025-09-11 13:00:00+00:00,340.8
3620.0,8,2025-09-11 13:00:00+00:00,340.8
3621.0,9,2025-09-11 13:00:00+00:00,340.8
3622.0,10,2025-09-11 13:00:00+00:00,340.8
3623.0,9,2025-09-11 13:00:00+00:00,340.8
3624.0,12,2025-09-11 13:00:00+00:00,340.8
3625.0,11,2025-09-11 13:00:00+00:00,340.8
3626.0,12,2025-09-11 13:00:00+00:00,340.8
3627.0,14,2025-09-15 01:00:00+00:00,337.3
3628.0,15,2025-09-18 13:00:00+00:00,333.8
3629.0,19,2025-09-18 13:00:00+00:00,333.8
3630.0,21,2025-09-18 13:00:00+00:00,333.8
3631.0,25,2025-09-18 13:00:00+00:00,333.8
3632.0,28,2025-09-18 13:00:00+00:00,333.8
3633.0,30,2025-09-19 01:00:00+00:00,333.3
3634.0,37,2025-09-19 01:00:00+00:00,333.3
3635.0,38,2025-09-19 01:00:00+00:00,333.3
3636.0,42,2025-09-19 01:00:00+00:00,333.3
3637.0,45,2025-09-19 01:00:00+00:00,333.3
3638.0,37,2025-09-19 01:00:00+00:00,333.3
3639.0,39,2025-09-19 02:00:00+00:00,333.2
3640.0,48,2025-09-19 02:00:00+00:00,333.2
3641.0,52,2025-09-19 02:00:00+00:00,333.2
3642.0,55,2025-09-19 02:00:00+00:00,333.2
3643.0,55,2025-09-19 02:00:00+00:00,333.2
3644.0,58,2025-09-19 13:00:00+00:00,332.8
3645.0,63,2025-09-19 13:00:00+00:00,332.8
3646.0,59,2025-09-19 13:00:00+00:00,332.8
3647.0,54,2025-09-19 13:00:00+00:00,332.8
3648.0,49,2025-09-19 13:00:00+00:00,332.8
3649.0,48,2025-09-19 13:00:00+00:00,332.8
3650.0,44,2025-09-19 13:00:00+00:00,332.8
3651.0,41,2025-09-19 13:00:00+00:00,332.8
3652.0,38,2025-09-19 13:00:00+00:00,332.8
3653.0,36,2025-09-19 13:00:00+00:00,332.8
3654.0,38,2025-09-19 13:00:00+00:00,332.8
3655.0,32,2025-09-19 13:00:00+00:00,332.8
3656.0,32,2025-09-19 13:00:00+00:00,332.8
3657.0,26,2025-09-19 14:00:00+00:00,332.7
3658.0,23,2025-09-19 14:00:00+00:00,332.7
3659.0,23,2025-09-19 14:00:00+00:00,332.7
3660.0,18,2025-09-19 14:00:00+00:00,332.7
3661.0,19,2025-09-19 14:00:00+00:00,332.7
3662.0,17,2025-09-19 14:00:00+00:00,332.7
3663.0,21,2025-09-19 14:00:00+00:00,332.7
3664.0,21,2025-09-19 14:00:00+00:00,332.7
3665.0,20,2025-09-19 14:00:00+00:00,332.7
3666.0,20,2025-09-19 15:00:00+00:00,332.7
3667.0,21,2025-09-19 16:00:00+00:00,332.6
3668.0,19,2025-09-19 16:00:00+00:00,332.6
3669.0,18,2025-09-19 17:00:00+00:00,332.6
3670.0,14,2025-09-19 17:00:00+00:00,332.6
3671.0,13,2025-09-19 17:00:00+00:00,332.6
3672.0,13,2025-09-19 17:00:00+00:00,332.6
3673.0,11,2025-09-19 17:00:00+00:00,332.6
3674.0,9,2025-09-19 17:00:00+00:00,332.6
3675.0,11,2025-09-19 17:00:00+00:00,332.6
3676.0,13,2025-09-19 17:00:00+00:00,332.6
3677.0,19,2025-09-19 17:00:00+00:00,332.6
3678.0,19,2025-09-19 17:00:00+00:00,332.6
3679.0,24,2025-09-19 18:00:00+00:00,332.6
3680.0,23,2025-09-19 18:00:00+00:00,332.6
3681.0,24,2025-09-19 20:00:00+00:00,332.5
3682.0,23,2025-09-19 20:00:00+00:00,332.5
3683.0,19,2025-09-19 20:00:00+00:00,332.5
3684.0,18,2025-09-21 22:00:00+00:00,330.4
3685.0,17,2025-09-21 22:00:00+00:00,330.4
3686.0,18,2025-09-22 03:00:00+00:00,330.2
3687.0,22,2025-09-22 03:00:00+00:00,330.2
3688.0,21,2025-09-22 03:00:00+00:00,330.2
3689.0,19,2025-09-22 03:00:00+00:00,330.2
3690.0,20,2025-09-22 03:00:00+00:00,330.2
3691.0,19,2025-09-22 04:00:00+00:00,330.1
3692.0,19,2025-09-22 05:00:00+00:00,330.1
3693.0,18,2025-09-22 05:00:00+00:00,330.1
3694.0,16,2025-09-22 05:00:00+00:00,330.1
3695.0,14,2025-09-22 05:00:00+00:00,330.1
3696.0,12,2025-09-22 06:00:00+00:00,330.1
3697.0,11,2025-09-22 06:00:00+00:00,330.1
3698.0,8,2025-09-22 06:00:00+00:00,330.1
3699.0,5,2025-09-22 06:00:00+00:00,330.1
3700.0,4,2025-09-22 06:00:00+00:00,330.1
3701.0,3,2025-09-22 06:00:00+00:00,330.1
3702.0,3,2025-09-22 06:00:00+00:00,330.1
3703.0,3,2025-09-22 06:00:00+00:00,330.1
3704.0,2,2025-09-22 06:00:00+00:00,330.1
3705.0,2,2025-09-22 06:00:00+00:00,330.1
3706.0,2,2025-09-22 06:00:00+00:00,330.1
3707.0,2,2025-09-22 06:00:00+00:00,330.1
3708.0,1,2025-09-22 06:00:00+00:00,330.1
3709.0,2,2025-09-22 07:00:00+00:00,330.0
3710.0,2,2025-09-22 07:00:00+00:00,330.0
3711.0,2,2025-09-22 07:00:00+00:00,330.0
3712.0,2,2025-09-22 07:00:00+00:00,330.0
3713.0,4,2025-09-22 12:00:00+00:00,329.8
3714.0,5,2025-09-22 13:00:00+00:00,329.8
3715.0,5,2025-09-22 13:00:00+00:00,329.8
3716.0,5,2025-09-22 13:00:00+00:00,329.8
3717.0,5,2025-09-22 14:00:00+00:00,329.7
3718.0,6,2025-09-24 19:00:00+00:00,327.5
3719.0,6,2025-09-24 19:00:00+00:00,327.5
3720.0,6,2025-09-24 19:00:00+00:00,327.5
3721.0,6,2025-09-24 19:00:00+00:00,327.5
3722.0,9,2025-09-25 13:00:00+00:00,326.8
3723.0,9,2025-09-25 13:00:00+00:00,326.8
3724.0,11,2025-09-25 14:00:00+00:00,326.7
3725.0,11,2025-09-25 14:00:00+00:00,326.7
3726.0,9,2025-09-25 14:00:00+00:00,326.7
3727.0,7,2025-09-25 14:00:00+00:00,326.7
3728.0,8,2025-09-25 15:00:00+00:00,326.7
3729.0,6,2025-09-25 15:00:00+00:00,326.7
3730.0,8,2025-09-25 15:00:00+00:00,326.7
3731.0,9,2025-09-25 15:00:00+00:00,326.7
3732.0,9,2025-09-25 15:00:00+00:00,326.7
3733.0,14,2025-09-25 17:00:00+00:00,326.6
3734.0,13,2025-09-25 17:00:00+00:00,326.6
3735.0,16,2025-09-26 03:00:00+00:00,326.2
3736.0,17,2025-09-26 03:00:00+00:00,326.2
3737.0,17,2025-09-26 03:00:00+00:00,326.2
3738.0,20,2025-09-26 03:00:00+00:00,326.2
3739.0,22,2025-09-26 03:00:00+00:00,326.2
3740.0,24,2025-09-26 07:00:00+00:00,326.0
3741.0,25,2025-09-26 07:00:00+00:00,326.0
3742.0,28,2025-09-26 07:00:00+00:00,326.0
3743.0,27,2025-09-26 10:00:00+00:00,325.9
3744.0,29,2025-09-26 10:00:00+00:00,325.9
3745.0,33,2025-09-26 11:00:00+00:00,325.8
3746.0,32,2025-09-26 11:00:00+00:00,325.8
3747.0,33,2025-09-26 12:00:00+00:00,325.8
3748.0,30,2025-09-26 12:00:00+00:00,325.8
3749.0,27,2025-09-26 12:00:00+00:00,325.8
3750.0,23,2025-09-26 12:00:00+00:00,325.8
3751.0,23,2025-09-26 12:00:00+00:00,325.8
3752.0,25,2025-09-26 13:00:00+00:00,325.8
3753.0,24,2025-09-26 13:00:00+00:00,325.8
3754.0,24,2025-09-26 13:00:00+00:00,325.8
3755.0,22,2025-09-26 13:00:00+00:00,325.8
3756.0,19,2025-09-26 13:00:00+00:00,325.8
3757.0,18,2025-09-26 13:00:00+00:00,325.8
3758.0,14,2025-09-26 13:00:00+00:00,325.8
3759.0,13,2025-09-26 13:00:00+00:00,325.8
3760.0,14,2025-09-26 13:00:00+00:00,325.8
3761.0,14,2025-09-26 20:00:00+00:00,325.5
3762.0,15,2025-09-26 20:00:00+00:00,325.5
3763.0,16,2025-09-26 20:00:00+00:00,325.5
3764.0,21,2025-09-29 00:00:00+00:00,323.3
3765.0,22,2025-09-29 00:00:00+00:00,323.3
3766.0,21,2025-09-29 00:00:00+00:00,323.3
3767.0,21,2025-09-29 00:00:00+00:00,323.3
3768.0,22,2025-09-29 01:00:00+00:00,323.3
3769.0,19,2025-09-29 01:00:00+00:00,323.3
3770.0,18,2025-09-29 01:00:00+00:00,323.3
3771.0,17,2025-09-29 01:00:00+00:00,323.3
3772.0,15,2025-09-29 01:00:00+00:00,323.3
3773.0,15,2025-09-29 01:00:00+00:00,323.3
3774.0,15,2025-09-29 01:00:00+00:00,323.3
3775.0,19,2025-09-29 01:00:00+00:00,323.3
3776.0,19,2025-09-29 01:00:00+00:00,323.3
3777.0,18,2025-09-29 01:00:00+00:00,323.3
3778.0,18,2025-09-29 02:00:00+00:00,323.2
3779.0,17,2025-09-29 02:00:00+00:00,323.2
3780.0,17,2025-09-29 02:00:00+00:00,323.2
3781.0,17,2025-09-29 02:00:00+00:00,323.2
3782.0,15,2025-09-29 02:00:00+00:00,323.2
3783.0,13,2025-09-29 02:00:00+00:00,323.2
3784.0,10,2025-09-29 02:00:00+00:00,323.2
3785.0,9,2025-09-29 02:00:00+00:00,323.2
3786.0,7,2025-09-29 02:00:00+00:00,323.2
3787.0,7,2025-09-29 02:00:00+00:00,323.2
3788.0,5,2025-09-29 02:00:00+00:00,323.2
3789.0,2,2025-09-29 02:00:00+00:00,323.2
3790.0,2,2025-09-29 02:00:00+00:00,323.2
3791.0,2,2025-09-29 02:00:00+00:00,323.2
3792.0,1,2025-09-29 02:00:00+00:00,323.2
3793.0,3,2025-09-29 04:00:00+00:00,323.1
3794.0,4,2025-09-30 09:00:00+00:00,321.9
3795.0,4,2025-09-30 09:00:00+00:00,321.9
3796.0,4,2025-09-30 09:00:00+00:00,321.9
3797.0,4,2025-09-30 09:00:00+00:00,321.9
3798.0,4,2025-09-30 09:00:00+00:00,321.9
3799.0,4,2025-09-30 10:00:00+00:00,321.9
3800.0,3,2025-09-30 10:00:00+00:00,321.9
3801.0,3,2025-09-30 10:00:00+00:00,321.9
3802.0,4,2025-09-30 10:00:00+00:00,321.9
3803.0,4,2025-09-30 10:00:00+00:00,321.9
3804.0,4,2025-09-30 10:00:00+00:00,321.9
3805.0,5,2025-09-30 11:00:00+00:00,321.8
3806.0,6,2025-09-30 11:00:00+00:00,321.8
3807.0,9,2025-09-30 11:00:00+00:00,321.8
3808.0,10,2025-09-30 11:00:00+00:00,321.8
3809.0,10,2025-09-30 12:00:00+00:00,321.8
3810.0,11,2025-09-30 12:00:00+00:00,321.8
3811.0,12,2025-09-30 12:00:00+00:00,321.8
3812.0,14,2025-09-30 13:00:00+00:00,321.8
3813.0,14,2025-09-30 13:00:00+00:00,321.8
3814.0,14,2025-09-30 13:00:00+00:00,321.8
3815.0,12,2025-09-30 13:00:00+00:00,321.8
3816.0,12,2025-09-30 13:00:00+00:00,321.8
3817.0,14,2025-09-30 13:00:00+00:00,321.8
3818.0,13,2025-09-30 13:00:00+00:00,321.8
3819.0,12,2025-09-30 13:00:00+00:00,321.8
3820.0,9,2025-10-02 15:00:00+00:00,319.7
3821.0,11,2025-10-02 15:00:00+00:00,319.7
3822.0,9,2025-10-02 15:00:00+00:00,319.7
3823.0,10,2025-10-02 15:00:00+00:00,319.7
3824.0,12,2025-10-02 15:00:00+00:00,319.7
3825.0,12,2025-10-02 15:00:00+00:00,319.7
3826.0,14,2025-10-02 15:00:00+00:00,319.7
3827.0,14,2025-10-02 15:00:00+00:00,319.7
3828.0,16,2025-10-02 16:00:00+00:00,319.6
3829.0,17,2025-10-02 16:00:00+00:00,319.6
3830.0,15,2025-10-02 16:00:00+00:00,319.6
3831.0,12,2025-10-02 16:00:00+00:00,319.6
3832.0,13,2025-10-02 16:00:00+00:00,319.6
3833.0,12,2025-10-02 16:00:00+00:00,319.6
3834.0,8,2025-10-02 16:00:00+00:00,319.6
3835.0,7,2025-10-02 16:00:00+00:00,319.6
3836.0,7,2025-10-02 16:00:00+00:00,319.6
3837.0,7,2025-10-02 16:00:00+00:00,319.6
3838.0,9,2025-10-02 16:00:00+00:00,319.6
3839.0,10,2025-10-03 03:00:00+00:00,319.2
3840.0,12,2025-10-03 03:00:00+00:00,319.2
3841.0,12,2025-10-03 03:00:00+00:00,319.2
3842.0,13,2025-10-03 04:00:00+00:00,319.1
3843.0,15,2025-10-03 04:00:00+00:00,319.1
3844.0,17,2025-10-03 05:00:00+00:00,319.1
3845.0,16,2025-10-03 05:00:00+00:00,319.1
3846.0,16,2025-10-03 05:00:00+00:00,319.1
3847.0,16,2025-10-03 05:00:00+00:00,319.1
3848.0,16,2025-10-03 05:00:00+00:00,319.1
3849.0,14,2025-10-03 05:00:00+00:00,319.1
3850.0,13,2025-10-03 05:00:00+00:00,319.1
3851.0,15,2025-10-03 06:00:00+00:00,319.1
3852.0,13,2025-10-03 06:00:00+00:00,319.1
3853.0,14,2025-10-03 06:00:00+00:00,319.1
3854.0,16,2025-10-03 06:00:00+00:00,319.1
3855.0,18,2025-10-03 11:00:00+00:00,318.8
3856.0,20,2025-10-03 11:00:00+00:00,318.8
3857.0,25,2025-10-03 11:00:00+00:00,318.8
3858.0,28,2025-10-03 11:00:00+00:00,318.8
3859.0,31,2025-10-03 11:00:00+00:00,318.8
3860.0,27,2025-10-03 11:00:00+00:00,318.8
3861.0,30,2025-10-03 12:00:00+00:00,318.8
3862.0,34,2025-10-03 12:00:00+00:00,318.8
3863.0,36,2025-10-03 12:00:00+00:00,318.8
3864.0,35,2025-10-03 12:00:00+00:00,318.8
3865.0,36,2025-10-03 12:00:00+00:00,318.8
3866.0,31,2025-10-03 12:00:00+00:00,318.8
3867.0,29,2025-10-03 14:00:00+00:00,318.7
3868.0,22,2025-10-03 14:00:00+00:00,318.7
3869.0,22,2025-10-03 14:00:00+00:00,318.7
